,Unnamed: 0,Time,Force,L_pitchAcc,L_yawAcc,L_surgeAcc,L_rollAcc,L_pitchVel,L_yawVel,L_surgeVel,L_rollVel,L_pitch,L_yaw,L_surge,L_roll,L_x,L_y,L_z,L_motion,R_pitchAcc,R_yawAcc,R_surgeAcc,R_rollAcc,R_pitchVel,R_yawVel,R_surgeVel,R_rollVel,R_pitch,R_yaw,R_surge,R_roll,R_x,R_y,R_z,R_motion
117,117,7.884158849716186,0.0,-0.0,-0.01,-0.0,-0.02,0.0,-0.0,0.03,0.01,0.69,-0.6,0.35,1.07,0.0,0.0,15.78,0.0,-17.76,-25.2,8.63,-20.37,71396.0,831.0,-8673.0,-1140.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1
118,118,7.945139408111572,0.0,-0.0,0.0,-0.01,-0.01,0.0,-0.0,0.03,0.01,0.52,-0.34,0.01,0.23,0.0,0.0,17.52,-0.12,-17.73,-25.22,8.63,-20.36,71396.0,831.0,-7622.0,-1147.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1
119,119,8.00686526298523,0.0,-0.01,0.01,0.02,-0.04,0.0,-0.0,-0.01,0.0,-0.08,-0.02,1.04,-2.26,0.0,0.0,16.92,-0.07,-17.73,-25.22,8.69,-20.49,71396.0,831.0,-6607.0,-1151.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1
120,120,8.057863235473633,0.0,0.02,-0.02,0.01,0.0,0.0,-0.0,-0.02,0.0,1.11,-1.39,1.55,-2.02,0.0,0.0,15.85,0.03,-17.67,-25.31,8.79,-20.61,71396.0,831.0,-5640.0,-1149.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1
121,121,8.119529962539673,0.0,0.01,-0.02,0.07,-0.01,0.0,-0.0,-0.04,-0.0,1.69,-2.31,5.74,-2.84,0.0,0.0,13.24,-0.05,-17.57,-25.44,9.13,-20.78,71396.0,831.0,-4859.0,-1152.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1
122,122,8.18039608001709,0.0,-0.03,0.01,0.05,0.05,0.0,-0.0,0.01,-0.0,-0.06,-1.5,8.53,-0.1,0.0,0.0,13.78,-0.22,-17.57,-25.53,9.64,-20.79,71396.0,831.0,-4032.0,-1165.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1
123,123,8.242249488830566,0.0,0.0,0.01,-0.04,-0.0,0.0,-0.0,-0.07,-0.0,0.1,-1.16,5.93,-0.27,1.62,0.02,9.66,-0.44,-17.56,-25.6,10.0,-20.8,71495.0,832.0,-3443.0,-1192.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
124,124,8.303043842315674,0.0,0.0,0.01,-0.07,-0.04,0.05,-0.0,-0.01,0.01,0.33,-0.6,1.89,-2.76,4.35,-0.03,9.33,-0.05,-17.54,-25.64,10.11,-20.97,71756.0,830.0,-2883.0,-1195.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
125,125,8.364908456802368,0.0,0.0,0.01,0.01,-0.03,0.01,0.0,0.02,0.0,0.39,-0.3,2.45,-4.37,4.87,-0.02,10.62,-0.05,-17.52,-25.66,10.26,-21.24,72053.0,829.0,-2235.0,-1198.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
126,126,8.426443338394165,0.0,0.02,0.0,-0.01,0.06,-0.01,-0.0,0.07,-0.0,1.32,-0.0,1.84,-1.09,4.1,-0.03,14.54,-0.1,-17.44,-25.66,10.37,-21.3,72295.0,827.0,-1377.0,-1204.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
127,127,8.487231731414795,0.0,0.0,0.01,-0.01,0.03,-0.0,-0.0,-0.05,0.0,1.38,0.88,1.22,0.52,3.98,-0.05,11.53,0.03,-17.36,-25.6,10.45,-21.27,72542.0,824.0,-662.0,-1202.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
128,128,8.539048910140991,0.0,0.03,-0.01,-0.04,0.01,0.02,0.0,0.02,-0.01,2.89,0.24,-1.24,1.0,5.2,-0.02,12.58,-0.34,-17.19,-25.59,10.37,-21.21,72849.0,823.0,80.0,-1222.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
129,129,8.599987030029297,0.0,0.01,0.01,-0.04,0.01,0.05,0.0,-0.02,0.0,3.31,1.07,-3.41,1.37,8.31,-0.02,11.61,-0.25,-16.99,-25.53,10.17,-21.13,73339.0,822.0,765.0,-1237.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
130,130,8.661760330200195,0.0,-0.04,-0.01,-0.01,0.01,0.04,0.0,0.01,0.01,1.15,0.23,-4.24,1.91,10.8,-0.02,12.4,0.07,-16.92,-25.51,9.92,-21.01,73987.0,821.0,1509.0,-1233.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
131,131,8.722615957260132,0.0,-0.03,-0.02,-0.02,-0.0,-0.03,0.0,-0.07,-0.0,-0.36,-0.86,-5.61,1.67,9.2,0.02,8.02,-0.05,-16.94,-25.56,9.59,-20.92,74530.0,822.0,1982.0,-1236.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
132,132,8.784552812576294,0.0,0.02,-0.01,0.06,-0.02,-0.04,-0.0,-0.11,0.0,0.86,-1.28,-1.75,0.19,6.84,0.02,1.38,0.18,-16.89,-25.64,9.48,-20.9,74947.0,823.0,2066.0,-1225.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
133,133,8.845264434814453,0.0,-0.01,0.02,0.04,-0.01,-0.07,0.0,-0.02,-0.0,0.45,-0.37,0.61,-0.49,2.81,0.02,0.03,-0.1,-16.86,-25.66,9.51,-20.93,75113.0,824.0,2068.0,-1231.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
134,134,8.897092580795288,0.0,0.03,0.01,-0.01,-0.02,-0.04,-0.0,0.0,0.0,2.11,0.51,0.28,-1.4,0.22,0.0,0.1,-0.08,-16.74,-25.63,9.53,-21.02,75126.0,824.0,2074.0,-1236.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
135,135,8.957983016967773,0.0,-0.0,0.01,0.02,-0.0,-0.0,-0.0,-0.01,0.0,1.82,0.81,1.39,-1.6,0.0,0.0,-0.25,-0.02,-16.63,-25.58,9.61,-21.11,75126.0,824.0,2059.0,-1237.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1
136,136,9.019765377044678,0.0,-0.03,0.01,-0.29,-0.08,-0.0,-0.0,-0.01,-0.0,0.31,1.52,-15.94,-6.7,0.0,0.0,-0.68,-0.08,-16.61,-25.49,8.66,-21.51,75126.0,824.0,2018.0,-1242.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1
137,137,9.080604553222656,0.0,-0.01,-0.0,0.2,0.05,-0.0,-0.0,-0.07,0.0,-0.23,1.3,-3.3,-3.37,0.0,0.03,-5.16,-0.08,-16.63,-25.41,8.45,-21.72,75126.0,826.0,1698.0,-1247.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
138,138,9.142582893371582,0.0,0.01,-0.0,-0.1,-0.04,-0.0,-0.0,0.06,0.0,0.36,1.14,-9.21,-5.74,0.0,0.0,-1.57,0.17,-16.61,-25.34,7.9,-22.07,75126.0,826.0,1604.0,-1237.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1
139,139,9.20332407951355,0.0,0.01,-0.01,0.16,0.12,-0.0,-0.0,0.03,-0.0,0.74,0.36,-0.03,1.54,-0.93,0.02,0.0,0.14,-16.56,-25.32,7.9,-21.98,75071.0,827.0,1604.0,-1229.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
140,140,9.2651104927063,0.0,0.01,-0.01,0.0,-0.01,-0.02,0.0,0.03,-0.0,1.17,-0.0,0.1,1.13,-2.02,0.03,-0.02,-0.12,-16.49,-25.32,7.9,-21.91,74950.0,829.0,1603.0,-1236.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
141,141,9.315974712371826,0.0,-0.02,0.01,0.0,-0.02,0.02,0.0,0.0,0.0,0.27,0.81,0.34,0.19,-1.02,0.05,0.07,-0.05,-16.48,-25.28,7.92,-21.9,74890.0,832.0,1607.0,-1239.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
142,142,9.377849340438845,0.0,-0.02,-0.0,-0.03,-0.02,0.01,-0.0,0.0,0.0,-0.81,0.56,-1.7,-0.71,-0.19,0.0,0.07,-0.05,-16.52,-25.24,7.82,-21.94,74879.0,832.0,1611.0,-1242.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
143,143,9.43870234489441,0.0,0.02,-0.02,0.04,-0.01,-0.01,-0.0,-0.0,0.0,0.24,-0.4,0.56,-1.56,-0.92,0.03,0.0,0.03,-16.51,-25.27,7.86,-22.03,74823.0,834.0,1611.0,-1240.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
144,144,9.50065016746521,0.0,-0.0,-0.01,-0.02,0.02,-0.0,0.0,-0.0,0.0,0.11,-0.98,-0.37,-0.19,-0.93,0.03,0.0,0.03,-16.5,-25.32,7.84,-22.05,74768.0,836.0,1611.0,-1238.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
145,145,9.561324834823608,0.0,-0.0,0.01,0.01,0.0,-0.03,-0.0,-0.0,0.0,0.09,-0.54,0.34,-0.1,-2.62,0.02,0.0,0.15,-16.5,-25.36,7.86,-22.05,74608.0,837.0,1611.0,-1229.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
146,146,9.623298406600952,0.0,-0.01,0.01,-0.0,-0.0,-0.01,-0.0,-0.0,0.0,-0.39,0.04,0.17,-0.38,-3.05,0.0,0.2,0.27,-16.52,-25.35,7.87,-22.07,74428.0,837.0,1623.0,-1213.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
147,147,9.67408537864685,0.0,0.01,0.01,-0.02,-0.02,0.01,-0.0,-0.0,-0.0,0.41,0.77,-1.0,-1.41,-2.62,0.0,0.13,0.07,-16.49,-25.31,7.81,-22.16,74268.0,837.0,1631.0,-1209.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
148,148,9.735884666442873,0.0,0.0,-0.0,0.0,0.01,-0.0,-0.0,-0.0,0.0,0.41,0.73,-0.71,-0.97,-2.76,0.0,0.03,0.29,-16.47,-25.27,7.76,-22.22,74105.0,837.0,1633.0,-1192.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
149,149,9.797687768936155,0.0,0.01,-0.01,0.01,-0.0,-0.01,-0.0,-0.0,-0.01,0.76,0.42,0.07,-1.26,-3.32,0.0,-0.19,-0.27,-16.43,-25.24,7.77,-22.29,73909.0,837.0,1622.0,-1208.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
150,150,9.858530282974243,0.0,-0.02,-0.01,-0.04,0.01,0.01,-0.0,-0.01,0.0,-0.4,-0.08,-2.38,-0.88,-2.72,0.0,-0.7,-0.02,-16.45,-25.25,7.62,-22.35,73743.0,837.0,1579.0,-1209.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
151,151,9.92036199569702,0.0,0.01,0.01,-0.01,0.04,-0.02,-0.0,-0.03,0.0,-0.06,0.66,-3.18,1.4,-4.2,0.0,-2.62,0.1,-16.45,-25.21,7.43,-22.26,73487.0,837.0,1419.0,-1203.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
152,152,9.981245756149292,0.0,0.01,-0.01,-0.02,0.04,0.02,-0.0,0.02,0.0,0.59,0.13,-4.35,3.72,-3.25,0.02,-1.13,0.23,-16.42,-25.2,7.17,-22.04,73292.0,838.0,1351.0,-1189.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
153,153,10.04206919670105,0.0,0.01,0.01,0.06,-0.07,-0.0,0.0,-0.01,0.0,1.03,0.51,-0.89,-0.63,-3.39,0.02,-1.59,0.31,-16.36,-25.17,7.12,-22.07,73092.0,839.0,1257.0,-1171.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
154,154,10.093926429748535,0.0,-0.02,-0.01,0.01,0.01,-0.02,-0.0,0.01,-0.0,0.11,-0.29,-0.51,-0.11,-4.63,0.0,-0.97,0.25,-16.35,-25.18,7.09,-22.08,72819.0,839.0,1200.0,-1156.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
155,155,10.155766010284424,0.0,0.0,0.01,-0.02,-0.14,-0.02,-0.0,-0.01,-0.0,0.2,0.15,-1.97,-8.78,-5.8,0.0,-1.56,0.13,-16.34,-25.17,6.97,-22.62,72465.0,839.0,1105.0,-1148.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
156,156,10.216737031936646,0.0,0.0,0.0,0.06,0.03,-0.0,-0.0,-0.08,0.0,0.5,0.18,1.52,-7.02,-5.97,0.0,-6.57,0.33,-16.31,-25.16,7.06,-23.04,72107.0,839.0,711.0,-1128.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
157,157,10.278406381607056,0.0,0.0,-0.0,-0.02,0.02,0.02,-0.0,0.04,0.0,0.59,-0.12,0.2,-5.82,-4.63,0.0,-3.97,0.37,-16.27,-25.17,7.07,-23.39,71829.0,839.0,473.0,-1106.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
158,158,10.339271068572998,0.0,-0.0,-0.01,0.03,0.01,0.01,-0.0,-0.07,-0.01,0.51,-0.69,2.17,-5.12,-4.14,0.0,-7.9,0.02,-16.24,-25.21,7.2,-23.69,71585.0,839.0,7.0,-1105.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
159,159,10.401079654693604,0.0,0.0,-0.01,-0.0,0.02,0.01,-0.0,-0.03,-0.0,0.57,-1.1,2.1,-3.69,-3.59,0.0,-9.76,-0.19,-16.21,-25.28,7.32,-23.91,71373.0,839.0,-569.0,-1116.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
160,160,10.461914539337158,0.0,-0.0,-0.01,-0.11,0.04,0.01,-0.0,-0.02,0.01,0.46,-1.9,-4.51,-1.07,-3.11,0.0,-11.03,0.16,-16.18,-25.39,7.04,-23.97,71183.0,839.0,-1242.0,-1106.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
161,161,10.513776540756226,0.0,-0.0,0.01,0.1,-0.04,-0.0,-0.0,0.02,0.0,0.4,-1.57,1.58,-3.67,-3.27,0.0,-9.98,0.23,-16.16,-25.49,7.14,-24.19,70987.0,839.0,-1841.0,-1092.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
162,162,10.57461714744568,0.0,0.02,-0.0,-0.0,0.05,-0.02,-0.0,0.09,0.0,1.77,-1.76,1.42,-0.89,-4.41,0.0,-4.52,0.52,-16.05,-25.59,7.23,-24.25,70718.0,839.0,-2117.0,-1060.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
163,163,10.636455774307253,0.0,0.04,-0.01,-0.0,-0.04,0.01,-0.0,0.0,-0.01,4.43,-2.13,1.28,-3.29,-3.52,0.0,-4.32,0.22,-15.78,-25.72,7.3,-24.44,70507.0,839.0,-2376.0,-1047.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
164,164,10.69745659828186,0.0,-0.04,0.02,-0.04,-0.04,0.0,-0.0,0.0,-0.0,2.14,-1.12,-1.26,-5.81,-3.48,0.0,-4.23,0.18,-15.66,-25.79,7.23,-24.79,70298.0,839.0,-2630.0,-1036.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
165,165,10.75914716720581,0.0,0.0,0.02,0.08,0.08,-0.02,-0.0,-0.04,0.0,2.33,0.37,3.74,-1.19,-4.46,0.0,-6.41,0.2,-15.51,-25.77,7.46,-24.86,70026.0,839.0,-3021.0,-1024.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
166,166,10.81998896598816,0.0,0.01,-0.01,0.01,0.01,0.02,-0.0,-0.05,0.0,2.67,-0.1,4.36,-0.74,-3.22,0.03,-9.39,0.34,-15.36,-25.77,7.71,-24.91,69836.0,841.0,-3575.0,-1004.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
167,167,10.881829738616943,0.0,0.01,-0.02,0.03,-0.01,0.0,-0.0,-0.03,-0.01,3.4,-1.15,6.42,-1.41,-3.15,0.0,-11.48,-0.03,-15.15,-25.84,8.1,-24.99,69644.0,841.0,-4275.0,-1006.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
168,168,10.942641496658323,0.0,-0.01,-0.01,-0.1,-0.03,-0.02,-0.0,-0.0,-0.0,3.09,-1.88,0.49,-3.2,-4.55,0.0,-11.68,-0.25,-14.96,-25.95,8.13,-25.19,69371.0,841.0,-4976.0,-1021.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
169,169,11.004531383514404,0.0,-0.01,0.02,0.08,0.05,0.02,-0.0,-0.0,0.01,2.37,-0.91,5.84,-0.08,-3.22,-0.02,-11.76,0.62,-14.81,-26.01,8.5,-25.19,69168.0,840.0,-5717.0,-982.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
170,170,11.065446376800535,0.0,-0.01,-0.01,-0.03,-0.02,0.04,0.0,0.04,-0.02,1.51,-1.22,4.34,-1.41,-0.6,0.0,-9.48,-0.43,-14.72,-26.09,8.76,-25.27,69132.0,840.0,-6286.0,-1008.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
171,171,11.117206811904907,0.0,-0.0,-0.0,0.0,-0.05,0.01,0.0,0.09,0.02,1.39,-1.24,4.53,-4.12,0.0,-0.02,-4.13,0.9,-14.64,-26.16,9.03,-25.52,69132.0,839.0,-6534.0,-954.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
172,172,11.178005456924438,0.0,0.01,-0.01,0.02,0.04,0.01,0.0,0.07,-0.01,2.01,-1.82,5.52,-1.76,0.0,0.0,-0.02,0.02,-14.52,-26.27,9.37,-25.63,69132.0,839.0,-6535.0,-953.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1
173,173,11.239922285079956,0.0,0.01,0.01,-0.05,0.01,0.01,0.0,-0.01,-0.0,2.41,-1.37,2.61,-1.06,0.0,0.0,-0.34,-0.19,-14.38,-26.35,9.52,-25.69,69132.0,839.0,-6555.0,-964.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1
174,174,11.300815343856812,0.0,-0.01,0.02,0.01,0.0,0.01,0.0,-0.11,0.0,1.98,-0.42,3.23,-0.8,0.0,0.03,-7.15,-0.18,-14.26,-26.38,9.71,-25.74,69132.0,841.0,-6984.0,-975.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
175,175,11.362560510635376,0.0,-0.03,0.02,-0.11,0.07,0.01,-0.0,-0.04,0.0,0.0,0.8,-3.25,3.07,0.0,0.02,-9.46,-0.14,-14.26,-26.33,9.52,-25.56,69132.0,842.0,-7542.0,-983.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
176,176,11.413524866104126,0.0,-0.04,-0.03,0.09,0.59,0.01,-0.0,0.06,0.02,-2.14,-0.78,2.02,38.14,0.0,0.0,-6.2,0.88,-14.38,-26.38,9.64,-23.31,69132.0,842.0,-7908.0,-931.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1
177,177,11.47528839111328,0.0,0.0,0.01,0.1,-0.86,0.01,-0.0,0.05,-0.01,-1.91,-0.39,7.76,-13.33,0.0,0.0,-3.03,0.53,-14.5,-26.4,10.11,-24.11,69132.0,842.0,-8090.0,-899.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1
178,178,11.53607988357544,0.0,0.03,-0.01,-0.07,0.13,0.01,-0.0,-0.05,-0.0,-0.32,-0.81,3.47,-5.76,0.0,0.02,-5.77,0.3,-14.52,-26.45,10.31,-24.45,69132.0,843.0,-8436.0,-881.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
179,179,11.597931146621704,0.0,0.01,0.0,-0.06,0.1,0.01,-0.0,-0.02,-0.0,0.33,-0.65,-0.2,0.17,0.0,0.0,-6.74,0.21,-14.5,-26.49,10.3,-24.44,69132.0,843.0,-8847.0,-868.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1
180,180,11.658886432647703,0.0,0.01,-0.01,-0.01,-0.02,0.01,-0.0,0.1,-0.01,1.16,-1.06,-0.88,-1.13,-0.41,-0.02,-0.64,-0.2,-14.43,-26.55,10.25,-24.51,69108.0,842.0,-8885.0,-880.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
181,181,11.720554113388062,0.0,-0.01,0.01,0.04,-0.01,-0.04,-0.0,-0.07,0.0,0.45,-0.72,1.28,-1.75,-2.93,-0.03,-4.69,-0.08,-14.4,-26.59,10.33,-24.62,68929.0,840.0,-9171.0,-885.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
182,182,11.782387971878052,0.0,-0.03,0.02,0.04,0.02,-0.01,0.0,0.02,0.0,-1.5,0.41,3.95,-0.64,-3.56,0.0,-3.45,0.11,-14.49,-26.57,10.57,-24.66,68708.0,840.0,-9385.0,-878.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
183,183,11.843273878097534,0.0,-0.09,-0.01,0.1,0.07,0.03,0.0,-0.03,0.01,-6.87,0.1,9.99,3.76,-1.58,0.0,-5.03,0.44,-14.9,-26.56,11.16,-24.43,68615.0,840.0,-9682.0,-852.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
184,184,11.905105829238892,0.0,-0.04,-0.0,-0.05,0.01,0.01,0.0,-0.04,0.0,-9.48,-0.13,6.94,4.15,-1.13,-0.03,-7.38,0.62,-15.47,-26.57,11.58,-24.19,68547.0,838.0,-10125.0,-815.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
185,185,11.955652952194214,0.0,-0.07,0.02,0.04,0.02,0.01,-0.0,0.12,-0.01,-13.53,1.27,9.68,5.61,-0.69,-0.07,-0.21,0.13,-16.29,-26.49,12.17,-23.84,68505.0,834.0,-10138.0,-807.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
186,186,12.017370223999023,0.0,-0.04,0.03,-0.03,-0.01,0.01,-0.0,0.0,-0.0,-15.72,2.88,8.0,4.73,-0.08,-0.1,0.0,0.0,-17.24,-26.32,12.65,-23.56,68500.0,828.0,-10138.0,-807.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
